                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                 3.1498,                 1.7768,                 1.7855,                0.70293,                0.44529,                0.52133,                0.24254,                  3.982,                 2.5083,                 2.1656,              0.0010003,              0.0010003,              0.0010003
                    305,                 3.2907,                 1.8049,                 1.7679,                0.70293,                0.44529,                0.52133,                0.24254,                  3.982,                 2.5083,                 2.1656,             0.00099893,             0.00099893,             0.00099893
                    306,                 2.8018,                 1.8042,                 1.8563,                0.70293,                0.44529,                0.52133,                0.24254,                  3.982,                 2.5083,                 2.1656,             0.00099751,             0.00099751,             0.00099751
                    307,                 3.2812,                 1.8462,                 1.8747,                0.70293,                0.44529,                0.52133,                0.24254,                  3.982,                 2.5083,                 2.1656,              0.0009961,              0.0009961,              0.0009961
                    308,                 2.5201,                 1.6743,                 1.8315,                 0.7046,                 0.4697,                0.53438,                0.23398,                 4.0519,                 2.4994,                 2.1578,             0.00099468,             0.00099468,             0.00099468
                    309,                 2.7044,                 1.5929,                 1.7205,                 0.7046,                 0.4697,                0.53438,                0.23398,                 4.0519,                 2.4994,                 2.1578,             0.00099327,             0.00099327,             0.00099327
                    310,                 2.4971,                 1.6048,                 1.7742,                 0.7046,                 0.4697,                0.53438,                0.23398,                 4.0519,                 2.4994,                 2.1578,             0.00099185,             0.00099185,             0.00099185
                    311,                 2.5375,                  1.824,                 1.8567,                 0.7046,                 0.4697,                0.53438,                0.23398,                 4.0519,                 2.4994,                 2.1578,             0.00099044,             0.00099044,             0.00099044
                    312,                 2.3463,                 1.6526,                 1.8424,                0.71538,                  0.461,                0.52544,                0.23123,                 4.0082,                 2.5804,                  2.172,             0.00098903,             0.00098903,             0.00098903
                    313,                 2.5611,                 1.7331,                 1.8166,                0.71538,                  0.461,                0.52544,                0.23123,                 4.0082,                 2.5804,                  2.172,             0.00098761,             0.00098761,             0.00098761
                    314,                 2.7555,                 1.8108,                 1.8136,                0.71538,                  0.461,                0.52544,                0.23123,                 4.0082,                 2.5804,                  2.172,              0.0009862,              0.0009862,              0.0009862
                    315,                 2.4233,                 1.5588,                 1.7893,                0.71538,                  0.461,                0.52544,                0.23123,                 4.0082,                 2.5804,                  2.172,             0.00098478,             0.00098478,             0.00098478
                    316,                 2.7323,                 1.5876,                 1.8062,                0.79958,                0.43547,                0.62259,                0.26855,                  3.933,                 2.5123,                 2.1508,             0.00098337,             0.00098337,             0.00098337
                    317,                 2.4293,                 1.5264,                 1.7869,                0.79958,                0.43547,                0.62259,                0.26855,                  3.933,                 2.5123,                 2.1508,             0.00098195,             0.00098195,             0.00098195
                    318,                 2.6074,                 1.7684,                 1.8368,                0.79958,                0.43547,                0.62259,                0.26855,                  3.933,                 2.5123,                 2.1508,             0.00098054,             0.00098054,             0.00098054
                    319,                 2.5201,                 1.5583,                 1.8148,                0.79958,                0.43547,                0.62259,                0.26855,                  3.933,                 2.5123,                 2.1508,             0.00097912,             0.00097912,             0.00097912
                    320,                 2.4651,                 1.6177,                 1.7661,                0.82834,                0.42217,                0.62625,                0.26695,                 3.9245,                 2.4047,                 2.1439,             0.00097771,             0.00097771,             0.00097771
                    321,                 2.2375,                  1.514,                 1.8005,                0.82834,                0.42217,                0.62625,                0.26695,                 3.9245,                 2.4047,                 2.1439,             0.00097629,             0.00097629,             0.00097629
                    322,                 3.1332,                 1.8066,                 1.8017,                0.82834,                0.42217,                0.62625,                0.26695,                 3.9245,                 2.4047,                 2.1439,             0.00097488,             0.00097488,             0.00097488
                    323,                 2.7788,                 1.6177,                 1.7636,                0.82834,                0.42217,                0.62625,                0.26695,                 3.9245,                 2.4047,                 2.1439,             0.00097346,             0.00097346,             0.00097346
                    324,                 2.3216,                 1.6159,                 1.8508,                0.72495,                0.51235,                0.63807,                0.28524,                 4.0868,                 2.3622,                  2.149,             0.00097205,             0.00097205,             0.00097205
                    325,                 2.9236,                 1.7435,                 1.7889,                0.72495,                0.51235,                0.63807,                0.28524,                 4.0868,                 2.3622,                  2.149,             0.00097063,             0.00097063,             0.00097063
                    326,                 3.0218,                 1.7979,                 1.8074,                0.72495,                0.51235,                0.63807,                0.28524,                 4.0868,                 2.3622,                  2.149,             0.00096922,             0.00096922,             0.00096922
                    327,                 2.3747,                 1.4696,                 1.7701,                0.72495,                0.51235,                0.63807,                0.28524,                 4.0868,                 2.3622,                  2.149,              0.0009678,              0.0009678,              0.0009678
                    328,                 2.5169,                  1.627,                 1.8578,                0.70912,                0.49467,                0.62899,                0.28681,                 4.1643,                 2.3512,                 2.1702,             0.00096639,             0.00096639,             0.00096639
                    329,                 3.3857,                 2.1405,                 1.8027,                0.70912,                0.49467,                0.62899,                0.28681,                 4.1643,                 2.3512,                 2.1702,             0.00096498,             0.00096498,             0.00096498
                    330,                 2.5027,                 1.6247,                 1.7572,                0.70912,                0.49467,                0.62899,                0.28681,                 4.1643,                 2.3512,                 2.1702,             0.00096356,             0.00096356,             0.00096356
                    331,                 2.5655,                 1.5914,                 1.7577,                0.70912,                0.49467,                0.62899,                0.28681,                 4.1643,                 2.3512,                 2.1702,             0.00096215,             0.00096215,             0.00096215
                    332,                 2.7143,                 1.6648,                 1.7923,                0.71301,                0.49102,                0.62398,                0.28052,                 4.2448,                 2.3881,                 2.1507,             0.00096073,             0.00096073,             0.00096073
                    333,                 2.8514,                 1.8847,                 1.8592,                0.71301,                0.49102,                0.62398,                0.28052,                 4.2448,                 2.3881,                 2.1507,             0.00095932,             0.00095932,             0.00095932
                    334,                 2.4172,                  1.573,                 1.8106,                0.71301,                0.49102,                0.62398,                0.28052,                 4.2448,                 2.3881,                 2.1507,              0.0009579,              0.0009579,              0.0009579
                    335,                 2.4237,                 1.6229,                 1.8902,                0.71301,                0.49102,                0.62398,                0.28052,                 4.2448,                 2.3881,                 2.1507,             0.00095649,             0.00095649,             0.00095649
                    336,                  2.526,                  1.741,                  1.849,                0.68124,                 0.4885,                 0.5354,                0.25381,                 4.1474,                  2.353,                 2.1374,             0.00095507,             0.00095507,             0.00095507
                    337,                 2.5522,                 1.5518,                 1.7658,                0.68124,                 0.4885,                 0.5354,                0.25381,                 4.1474,                  2.353,                 2.1374,             0.00095366,             0.00095366,             0.00095366
                    338,                 2.4598,                 1.6008,                 1.8654,                0.68124,                 0.4885,                 0.5354,                0.25381,                 4.1474,                  2.353,                 2.1374,             0.00095224,             0.00095224,             0.00095224
                    339,                 2.8475,                 1.7149,                 1.8077,                0.68124,                 0.4885,                 0.5354,                0.25381,                 4.1474,                  2.353,                 2.1374,             0.00095083,             0.00095083,             0.00095083
                    340,                 2.6372,                 1.6563,                 1.7552,                0.82022,                0.44572,                0.52918,                 0.2519,                 3.9394,                 2.2483,                   2.12,             0.00094941,             0.00094941,             0.00094941
                    341,                 2.5686,                 1.7031,                 1.8031,                0.82022,                0.44572,                0.52918,                 0.2519,                 3.9394,                 2.2483,                   2.12,               0.000948,               0.000948,               0.000948
                    342,                 2.8032,                 2.0562,                 1.8731,                0.82022,                0.44572,                0.52918,                 0.2519,                 3.9394,                 2.2483,                   2.12,             0.00094658,             0.00094658,             0.00094658
                    343,                 2.8389,                 1.6179,                 1.7566,                0.82022,                0.44572,                0.52918,                 0.2519,                 3.9394,                 2.2483,                   2.12,             0.00094517,             0.00094517,             0.00094517
                    344,                 2.5204,                 1.6472,                 1.7716,                0.71416,                0.53956,                0.65564,                0.32591,                  4.059,                 2.2557,                 2.1451,             0.00094375,             0.00094375,             0.00094375
                    345,                 2.4451,                 1.4854,                 1.7865,                0.71416,                0.53956,                0.65564,                0.32591,                  4.059,                 2.2557,                 2.1451,             0.00094234,             0.00094234,             0.00094234
                    346,                 2.5383,                  1.473,                 1.7515,                0.71416,                0.53956,                0.65564,                0.32591,                  4.059,                 2.2557,                 2.1451,             0.00094093,             0.00094093,             0.00094093
                    347,                 2.3683,                 1.6256,                 1.8073,                0.71416,                0.53956,                0.65564,                0.32591,                  4.059,                 2.2557,                 2.1451,             0.00093951,             0.00093951,             0.00093951
                    348,                  2.197,                 1.5235,                 1.8057,                0.68416,                0.54097,                0.65614,                0.30817,                 4.0565,                 2.2879,                 2.1479,              0.0009381,              0.0009381,              0.0009381
                    349,                 2.5379,                 1.5733,                 1.8154,                0.68416,                0.54097,                0.65614,                0.30817,                 4.0565,                 2.2879,                 2.1479,             0.00093668,             0.00093668,             0.00093668
                    350,                 2.8221,                 1.7734,                 1.8961,                0.68416,                0.54097,                0.65614,                0.30817,                 4.0565,                 2.2879,                 2.1479,             0.00093527,             0.00093527,             0.00093527
                    351,                 2.4587,                 1.5787,                  1.814,                0.68416,                0.54097,                0.65614,                0.30817,                 4.0565,                 2.2879,                 2.1479,             0.00093385,             0.00093385,             0.00093385
                    352,                 2.3197,                 1.6175,                 1.8291,                0.68094,                0.53591,                0.66334,                0.33034,                 3.8887,                 2.2986,                 2.1087,             0.00093244,             0.00093244,             0.00093244
                    353,                 2.5097,                 1.5329,                 1.7693,                0.68094,                0.53591,                0.66334,                0.33034,                 3.8887,                 2.2986,                 2.1087,             0.00093102,             0.00093102,             0.00093102
                    354,                 2.5671,                 1.4773,                 1.7966,                0.68094,                0.53591,                0.66334,                0.33034,                 3.8887,                 2.2986,                 2.1087,             0.00092961,             0.00092961,             0.00092961
                    355,                 2.5699,                 1.6933,                 1.7555,                0.68094,                0.53591,                0.66334,                0.33034,                 3.8887,                 2.2986,                 2.1087,             0.00092819,             0.00092819,             0.00092819
                    356,                 2.9752,                 1.7293,                 1.7596,                0.68837,                0.51655,                0.63812,                0.34057,                 3.9719,                 2.3692,                 2.1109,             0.00092678,             0.00092678,             0.00092678
                    357,                 2.5399,                 1.5735,                 1.7931,                0.68837,                0.51655,                0.63812,                0.34057,                 3.9719,                 2.3692,                 2.1109,             0.00092536,             0.00092536,             0.00092536
                    358,                  2.524,                 1.5318,                  1.747,                0.68837,                0.51655,                0.63812,                0.34057,                 3.9719,                 2.3692,                 2.1109,             0.00092395,             0.00092395,             0.00092395
                    359,                 2.6072,                 1.5559,                 1.7764,                0.68837,                0.51655,                0.63812,                0.34057,                 3.9719,                 2.3692,                 2.1109,             0.00092253,             0.00092253,             0.00092253
                    360,                 2.3712,                 1.5037,                 1.8496,                0.64131,                0.66979,                0.62154,                0.31739,                 4.2087,                 2.4607,                 2.1301,             0.00092112,             0.00092112,             0.00092112
                    361,                 2.8363,                  1.662,                 1.7365,                0.64131,                0.66979,                0.62154,                0.31739,                 4.2087,                 2.4607,                 2.1301,              0.0009197,              0.0009197,              0.0009197
                    362,                  2.705,                 1.6399,                 1.7697,                0.64131,                0.66979,                0.62154,                0.31739,                 4.2087,                 2.4607,                 2.1301,             0.00091829,             0.00091829,             0.00091829
                    363,                 2.3535,                 1.5331,                 1.7362,                0.64131,                0.66979,                0.62154,                0.31739,                 4.2087,                 2.4607,                 2.1301,             0.00091687,             0.00091687,             0.00091687
                    364,                 2.4718,                 1.4908,                 1.7723,                0.58948,                0.65629,                0.62309,                0.30814,                 4.3638,                 2.5515,                 2.1772,             0.00091546,             0.00091546,             0.00091546
                    365,                  2.467,                 1.4888,                 1.7801,                0.58948,                0.65629,                0.62309,                0.30814,                 4.3638,                 2.5515,                 2.1772,             0.00091405,             0.00091405,             0.00091405
                    366,                 2.4344,                 1.4348,                 1.7699,                0.58948,                0.65629,                0.62309,                0.30814,                 4.3638,                 2.5515,                 2.1772,             0.00091263,             0.00091263,             0.00091263
                    367,                 2.9832,                 1.7709,                 1.7674,                0.58948,                0.65629,                0.62309,                0.30814,                 4.3638,                 2.5515,                 2.1772,             0.00091122,             0.00091122,             0.00091122
                    368,                 2.3369,                 1.4316,                 1.7942,                0.57702,                0.66246,                0.63159,                0.31695,                 4.2856,                 2.5723,                 2.1937,              0.0009098,              0.0009098,              0.0009098
                    369,                 2.3935,                 1.4949,                 1.8397,                0.57702,                0.66246,                0.63159,                0.31695,                 4.2856,                 2.5723,                 2.1937,             0.00090839,             0.00090839,             0.00090839
                    370,                 2.5164,                 1.4291,                 1.7543,                0.57702,                0.66246,                0.63159,                0.31695,                 4.2856,                 2.5723,                 2.1937,             0.00090697,             0.00090697,             0.00090697
                    371,                 2.2138,                 1.5613,                 1.8018,                0.57702,                0.66246,                0.63159,                0.31695,                 4.2856,                 2.5723,                 2.1937,             0.00090556,             0.00090556,             0.00090556
                    372,                 2.6258,                 1.6176,                 1.8537,                0.54498,                0.68299,                0.63854,                0.34309,                 3.9081,                 2.4907,                 2.1329,             0.00090414,             0.00090414,             0.00090414
                    373,                 2.4736,                 1.5098,                 1.7808,                0.54498,                0.68299,                0.63854,                0.34309,                 3.9081,                 2.4907,                 2.1329,             0.00090273,             0.00090273,             0.00090273
                    374,                 2.5764,                 1.6128,                 1.8362,                0.54498,                0.68299,                0.63854,                0.34309,                 3.9081,                 2.4907,                 2.1329,             0.00090131,             0.00090131,             0.00090131
                    375,                 2.4335,                 1.4324,                  1.731,                0.54498,                0.68299,                0.63854,                0.34309,                 3.9081,                 2.4907,                 2.1329,              0.0008999,              0.0008999,              0.0008999
                    376,                  2.935,                 1.7179,                 1.8031,                0.52432,                0.69276,                0.65836,                0.35491,                 3.7779,                 2.2937,                 2.0949,             0.00089848,             0.00089848,             0.00089848
                    377,                 2.3975,                 1.8194,                 1.8875,                0.52432,                0.69276,                0.65836,                0.35491,                 3.7779,                 2.2937,                 2.0949,             0.00089707,             0.00089707,             0.00089707
                    378,                 3.1051,                 1.7437,                 1.7725,                0.52432,                0.69276,                0.65836,                0.35491,                 3.7779,                 2.2937,                 2.0949,             0.00089565,             0.00089565,             0.00089565
                    379,                 3.2205,                 1.7322,                 1.7725,                0.52432,                0.69276,                0.65836,                0.35491,                 3.7779,                 2.2937,                 2.0949,             0.00089424,             0.00089424,             0.00089424
                    380,                 2.3795,                 1.4655,                 1.7856,                0.63233,                0.69978,                0.67513,                0.37645,                 3.7529,                 2.1685,                 2.0779,             0.00089282,             0.00089282,             0.00089282
                    381,                 2.6165,                 1.5342,                 1.7374,                0.63233,                0.69978,                0.67513,                0.37645,                 3.7529,                 2.1685,                 2.0779,             0.00089141,             0.00089141,             0.00089141
                    382,                 2.8617,                 1.5898,                  1.776,                0.63233,                0.69978,                0.67513,                0.37645,                 3.7529,                 2.1685,                 2.0779,                0.00089,                0.00089,                0.00089
                    383,                 2.9566,                 1.7577,                  1.855,                0.63233,                0.69978,                0.67513,                0.37645,                 3.7529,                 2.1685,                 2.0779,             0.00088858,             0.00088858,             0.00088858
                    384,                 2.8793,                 1.5809,                 1.7583,                0.71287,                0.66358,                0.67096,                0.37422,                 4.0986,                  2.172,                 2.1078,             0.00088717,             0.00088717,             0.00088717
                    385,                 2.4346,                 1.3966,                 1.6941,                0.71287,                0.66358,                0.67096,                0.37422,                 4.0986,                  2.172,                 2.1078,             0.00088575,             0.00088575,             0.00088575
                    386,                 2.6655,                 1.6816,                 1.8329,                0.71287,                0.66358,                0.67096,                0.37422,                 4.0986,                  2.172,                 2.1078,             0.00088434,             0.00088434,             0.00088434
                    387,                  2.716,                 1.7732,                 1.7408,                0.71287,                0.66358,                0.67096,                0.37422,                 4.0986,                  2.172,                 2.1078,             0.00088292,             0.00088292,             0.00088292
                    388,                 2.4289,                 1.5987,                  1.821,                0.70954,                  0.662,                0.66868,                0.35042,                 4.1693,                 2.2109,                 2.1287,             0.00088151,             0.00088151,             0.00088151
                    389,                 2.4665,                 1.5519,                 1.7856,                0.70954,                  0.662,                0.66868,                0.35042,                 4.1693,                 2.2109,                 2.1287,             0.00088009,             0.00088009,             0.00088009
                    390,                 2.5022,                 1.5452,                 1.7858,                0.70954,                  0.662,                0.66868,                0.35042,                 4.1693,                 2.2109,                 2.1287,             0.00087868,             0.00087868,             0.00087868
                    391,                 2.4912,                 1.4007,                 1.7523,                0.70954,                  0.662,                0.66868,                0.35042,                 4.1693,                 2.2109,                 2.1287,             0.00087726,             0.00087726,             0.00087726
                    392,                 2.9513,                 1.7109,                 1.7601,                0.67925,                0.64965,                  0.665,                0.34608,                 3.9301,                 2.1947,                 2.1088,             0.00087585,             0.00087585,             0.00087585
                    393,                 2.4494,                 1.4991,                  1.777,                0.67925,                0.64965,                  0.665,                0.34608,                 3.9301,                 2.1947,                 2.1088,             0.00087443,             0.00087443,             0.00087443
                    394,                  2.619,                 1.5828,                 1.7745,                0.67925,                0.64965,                  0.665,                0.34608,                 3.9301,                 2.1947,                 2.1088,             0.00087302,             0.00087302,             0.00087302
                    395,                 2.3994,                  1.534,                 1.7719,                0.67925,                0.64965,                  0.665,                0.34608,                 3.9301,                 2.1947,                 2.1088,              0.0008716,              0.0008716,              0.0008716
                    396,                 2.2657,                 1.3149,                 1.6731,                0.59154,                0.69613,                0.67434,                0.36326,                 3.7408,                  2.137,                 2.1061,             0.00087019,             0.00087019,             0.00087019
                    397,                 2.5915,                 1.5091,                 1.7546,                0.59154,                0.69613,                0.67434,                0.36326,                 3.7408,                  2.137,                 2.1061,             0.00086877,             0.00086877,             0.00086877
                    398,                 2.5057,                 1.4742,                 1.7411,                0.59154,                0.69613,                0.67434,                0.36326,                 3.7408,                  2.137,                 2.1061,             0.00086736,             0.00086736,             0.00086736
                    399,                 2.4151,                 1.4073,                 1.7405,                0.59154,                0.69613,                0.67434,                0.36326,                 3.7408,                  2.137,                 2.1061,             0.00086595,             0.00086595,             0.00086595
                    400,                 2.3565,                 1.4379,                 1.7691,                0.59624,                0.70598,                0.67543,                0.34794,                 3.7191,                  2.126,                 2.1061,             0.00086453,             0.00086453,             0.00086453
                    401,                 2.5637,                  1.557,                 1.8245,                0.59624,                0.70598,                0.67543,                0.34794,                 3.7191,                  2.126,                 2.1061,             0.00086312,             0.00086312,             0.00086312
                    402,                 2.2391,                 1.3715,                 1.7645,                0.59624,                0.70598,                0.67543,                0.34794,                 3.7191,                  2.126,                 2.1061,              0.0008617,              0.0008617,              0.0008617
                    403,                 2.3281,                 1.4034,                  1.755,                0.59624,                0.70598,                0.67543,                0.34794,                 3.7191,                  2.126,                 2.1061,             0.00086029,             0.00086029,             0.00086029
                    404,                 2.5426,                 1.6157,                 1.8051,                0.62521,                0.70342,                 0.6895,                0.32995,                 3.7925,                 2.1136,                 2.0912,             0.00085887,             0.00085887,             0.00085887
                    405,                 2.6027,                 1.4287,                 1.6986,                0.62521,                0.70342,                 0.6895,                0.32995,                 3.7925,                 2.1136,                 2.0912,             0.00085746,             0.00085746,             0.00085746
                    406,                  2.921,                 1.8379,                 1.8262,                0.62521,                0.70342,                 0.6895,                0.32995,                 3.7925,                 2.1136,                 2.0912,             0.00085604,             0.00085604,             0.00085604
                    407,                  2.596,                 2.0387,                 1.9258,                0.62521,                0.70342,                 0.6895,                0.32995,                 3.7925,                 2.1136,                 2.0912,             0.00085463,             0.00085463,             0.00085463
                    408,                 2.3492,                 1.4569,                 1.7466,                0.58727,                 0.7427,                  0.697,                0.32114,                 3.9569,                 2.1135,                 2.1123,             0.00085321,             0.00085321,             0.00085321
                    409,                 2.3492,                 1.4327,                 1.8439,                0.58727,                 0.7427,                  0.697,                0.32114,                 3.9569,                 2.1135,                 2.1123,              0.0008518,              0.0008518,              0.0008518
                    410,                 2.8696,                 1.6883,                 1.7832,                0.58727,                 0.7427,                  0.697,                0.32114,                 3.9569,                 2.1135,                 2.1123,             0.00085038,             0.00085038,             0.00085038
                    411,                 2.3021,                 1.5372,                  1.846,                0.58727,                 0.7427,                  0.697,                0.32114,                 3.9569,                 2.1135,                 2.1123,             0.00084897,             0.00084897,             0.00084897
                    412,                 2.2493,                 1.3169,                 1.7299,                0.68292,                0.74018,                0.70227,                0.32925,                 3.8945,                 2.0814,                 2.1072,             0.00084755,             0.00084755,             0.00084755
                    413,                 2.4488,                 1.6007,                 1.7274,                0.68292,                0.74018,                0.70227,                0.32925,                 3.8945,                 2.0814,                 2.1072,             0.00084614,             0.00084614,             0.00084614
                    414,                 3.3987,                 1.9783,                 1.8062,                0.68292,                0.74018,                0.70227,                0.32925,                 3.8945,                 2.0814,                 2.1072,             0.00084472,             0.00084472,             0.00084472
                    415,                 2.6677,                 1.5273,                   1.71,                0.68292,                0.74018,                0.70227,                0.32925,                 3.8945,                 2.0814,                 2.1072,             0.00084331,             0.00084331,             0.00084331
                    416,                 2.8179,                 1.6263,                 1.7894,                0.81247,                0.49411,                0.60406,                0.28261,                  3.988,                 2.1138,                 2.0958,              0.0008419,              0.0008419,              0.0008419
                    417,                 2.4034,                 1.5253,                 1.7157,                0.81247,                0.49411,                0.60406,                0.28261,                  3.988,                 2.1138,                 2.0958,             0.00084048,             0.00084048,             0.00084048
                    418,                 2.2498,                 1.3699,                 1.7463,                0.81247,                0.49411,                0.60406,                0.28261,                  3.988,                 2.1138,                 2.0958,             0.00083907,             0.00083907,             0.00083907
                    419,                  2.508,                 1.4553,                 1.7219,                0.81247,                0.49411,                0.60406,                0.28261,                  3.988,                 2.1138,                 2.0958,             0.00083765,             0.00083765,             0.00083765
                    420,                 2.4872,                 1.5284,                 1.7566,                0.82381,                0.48541,                0.51308,                0.21732,                 4.0104,                 2.1632,                 2.0926,             0.00083624,             0.00083624,             0.00083624
                    421,                 2.5528,                 1.5268,                 1.7446,                0.82381,                0.48541,                0.51308,                0.21732,                 4.0104,                 2.1632,                 2.0926,             0.00083482,             0.00083482,             0.00083482
                    422,                 2.4361,                  1.539,                 1.8364,                0.82381,                0.48541,                0.51308,                0.21732,                 4.0104,                 2.1632,                 2.0926,             0.00083341,             0.00083341,             0.00083341
                    423,                 2.1663,                 1.3271,                 1.7582,                0.82381,                0.48541,                0.51308,                0.21732,                 4.0104,                 2.1632,                 2.0926,             0.00083199,             0.00083199,             0.00083199
                    424,                 2.3813,                 1.4547,                 1.8112,                0.88515,                0.45282,                0.53765,                0.23347,                  3.853,                 2.1161,                 2.0929,             0.00083058,             0.00083058,             0.00083058
                    425,                 2.8535,                 1.6609,                 1.7983,                0.88515,                0.45282,                0.53765,                0.23347,                  3.853,                 2.1161,                 2.0929,             0.00082916,             0.00082916,             0.00082916
                    426,                 2.4525,                  1.406,                 1.7623,                0.88515,                0.45282,                0.53765,                0.23347,                  3.853,                 2.1161,                 2.0929,             0.00082775,             0.00082775,             0.00082775
                    427,                 2.3179,                 1.3918,                 1.7579,                0.88515,                0.45282,                0.53765,                0.23347,                  3.853,                 2.1161,                 2.0929,             0.00082633,             0.00082633,             0.00082633
                    428,                 2.5642,                 1.5366,                 1.7284,                0.89102,                0.47082,                0.76697,                0.30335,                  3.785,                 2.0661,                 2.0892,             0.00082492,             0.00082492,             0.00082492
                    429,                  2.802,                 1.6469,                 1.7384,                0.89102,                0.47082,                0.76697,                0.30335,                  3.785,                 2.0661,                 2.0892,              0.0008235,              0.0008235,              0.0008235
                    430,                 2.3642,                 1.4678,                 1.7581,                0.89102,                0.47082,                0.76697,                0.30335,                  3.785,                 2.0661,                 2.0892,             0.00082209,             0.00082209,             0.00082209
                    431,                 2.5406,                 1.5329,                 1.7171,                0.89102,                0.47082,                0.76697,                0.30335,                  3.785,                 2.0661,                 2.0892,             0.00082067,             0.00082067,             0.00082067
                    432,                 2.4647,                 1.5327,                 1.8136,                 0.8442,                0.49719,                0.70496,                0.29588,                 3.7447,                 2.0968,                 2.0774,             0.00081926,             0.00081926,             0.00081926
                    433,                 2.5525,                 1.4932,                 1.7723,                 0.8442,                0.49719,                0.70496,                0.29588,                 3.7447,                 2.0968,                 2.0774,             0.00081785,             0.00081785,             0.00081785
                    434,                  2.207,                 1.5568,                 1.8062,                 0.8442,                0.49719,                0.70496,                0.29588,                 3.7447,                 2.0968,                 2.0774,             0.00081643,             0.00081643,             0.00081643
                    435,                 2.4078,                 1.4434,                 1.7183,                 0.8442,                0.49719,                0.70496,                0.29588,                 3.7447,                 2.0968,                 2.0774,             0.00081502,             0.00081502,             0.00081502
                    436,                 2.2484,                 1.4535,                 1.7407,                0.42761,                0.74776,                0.66056,                0.31876,                  3.773,                 2.1523,                 2.0905,              0.0008136,              0.0008136,              0.0008136
                    437,                 2.2886,                 1.4299,                 1.7458,                0.42761,                0.74776,                0.66056,                0.31876,                  3.773,                 2.1523,                 2.0905,             0.00081219,             0.00081219,             0.00081219
                    438,                 2.7022,                 1.6664,                 1.7822,                0.42761,                0.74776,                0.66056,                0.31876,                  3.773,                 2.1523,                 2.0905,             0.00081077,             0.00081077,             0.00081077
                    439,                 2.5873,                 1.5575,                 1.7521,                0.42761,                0.74776,                0.66056,                0.31876,                  3.773,                 2.1523,                 2.0905,             0.00080936,             0.00080936,             0.00080936
                    440,                  2.367,                 1.6267,                 1.8581,                0.58724,                0.68313,                0.60522,                0.29629,                 3.8403,                 2.2132,                 2.1122,             0.00080794,             0.00080794,             0.00080794
                    441,                 2.2342,                 1.4063,                 1.7851,                0.58724,                0.68313,                0.60522,                0.29629,                 3.8403,                 2.2132,                 2.1122,             0.00080653,             0.00080653,             0.00080653
                    442,                 2.3911,                 1.4893,                 1.7391,                0.58724,                0.68313,                0.60522,                0.29629,                 3.8403,                 2.2132,                 2.1122,             0.00080511,             0.00080511,             0.00080511
                    443,                 2.2698,                 1.4037,                 1.7766,                0.58724,                0.68313,                0.60522,                0.29629,                 3.8403,                 2.2132,                 2.1122,              0.0008037,              0.0008037,              0.0008037
                    444,                 2.2134,                 1.4065,                 1.7283,                0.63202,                0.64562,                0.60387,                0.29069,                 3.9127,                 2.2412,                 2.1042,             0.00080228,             0.00080228,             0.00080228
                    445,                 2.6506,                 1.5054,                 1.7655,                0.63202,                0.64562,                0.60387,                0.29069,                 3.9127,                 2.2412,                 2.1042,             0.00080087,             0.00080087,             0.00080087
                    446,                 2.7669,                 1.7131,                 1.7633,                0.63202,                0.64562,                0.60387,                0.29069,                 3.9127,                 2.2412,                 2.1042,             0.00079945,             0.00079945,             0.00079945
                    447,                 2.1318,                 1.3851,                 1.7752,                0.63202,                0.64562,                0.60387,                0.29069,                 3.9127,                 2.2412,                 2.1042,             0.00079804,             0.00079804,             0.00079804
                    448,                  2.684,                 1.5851,                 1.7406,                0.65179,                0.63629,                0.59254,                0.28475,                 4.0299,                  2.237,                 2.1107,             0.00079662,             0.00079662,             0.00079662
                    449,                 2.2265,                 1.3173,                 1.7134,                0.65179,                0.63629,                0.59254,                0.28475,                 4.0299,                  2.237,                 2.1107,             0.00079521,             0.00079521,             0.00079521
                    450,                 2.3322,                 1.4502,                 1.7812,                0.65179,                0.63629,                0.59254,                0.28475,                 4.0299,                  2.237,                 2.1107,              0.0007938,              0.0007938,              0.0007938
                    451,                  2.464,                 1.5056,                 1.7724,                0.65179,                0.63629,                0.59254,                0.28475,                 4.0299,                  2.237,                 2.1107,             0.00079238,             0.00079238,             0.00079238
                    452,                 2.2423,                 1.4564,                 1.7892,                0.64653,                0.65606,                0.60949,                0.30183,                 3.8939,                 2.1963,                 2.0963,             0.00079097,             0.00079097,             0.00079097
                    453,                 2.3397,                 1.4992,                  1.796,                0.64653,                0.65606,                0.60949,                0.30183,                 3.8939,                 2.1963,                 2.0963,             0.00078955,             0.00078955,             0.00078955
                    454,                 2.2289,                  1.583,                 1.9061,                0.64653,                0.65606,                0.60949,                0.30183,                 3.8939,                 2.1963,                 2.0963,             0.00078814,             0.00078814,             0.00078814
                    455,                 2.2301,                 1.4337,                  1.729,                0.64653,                0.65606,                0.60949,                0.30183,                 3.8939,                 2.1963,                 2.0963,             0.00078672,             0.00078672,             0.00078672
                    456,                 2.1826,                 1.4358,                 1.8027,                0.63795,                0.67677,                0.63254,                0.32439,                 3.7277,                 2.1511,                 2.0987,             0.00078531,             0.00078531,             0.00078531
