                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    454,                 2.2486,                  1.418,                 1.7358,                0.73613,                0.59855,                0.66472,                0.37539,                 3.2577,                 2.0615,                  1.938,             0.00014727,             0.00014727,             0.00014727
                    455,                 2.3332,                 1.5091,                 1.7387,                0.73613,                0.59855,                0.66472,                0.37539,                 3.2577,                 2.0615,                  1.938,             0.00014444,             0.00014444,             0.00014444
                    456,                 2.2734,                 1.4688,                 1.7503,                0.74039,                 0.5864,                0.66419,                0.37668,                 3.2681,                 2.0552,                 1.9386,             0.00014161,             0.00014161,             0.00014161
                    457,                  2.268,                   1.45,                 1.7251,                0.74039,                 0.5864,                0.66419,                0.37668,                 3.2681,                 2.0552,                 1.9386,             0.00013878,             0.00013878,             0.00013878
                    458,                 2.5094,                 1.5993,                 1.7408,                0.74039,                 0.5864,                0.66419,                0.37668,                 3.2681,                 2.0552,                 1.9386,             0.00013596,             0.00013596,             0.00013596
                    459,                 2.4872,                 1.5889,                 1.7465,                0.74039,                 0.5864,                0.66419,                0.37668,                 3.2681,                 2.0552,                 1.9386,             0.00013313,             0.00013313,             0.00013313
                    460,                 2.3378,                 1.4966,                 1.7485,                0.74216,                0.58284,                 0.6624,                0.37521,                 3.2687,                 2.0573,                 1.9409,              0.0001303,              0.0001303,              0.0001303
                    461,                 2.2505,                 1.4925,                 1.7537,                0.74216,                0.58284,                 0.6624,                0.37521,                 3.2687,                 2.0573,                 1.9409,             0.00012747,             0.00012747,             0.00012747
                    462,                 2.1681,                 1.4672,                 1.7564,                0.74216,                0.58284,                 0.6624,                0.37521,                 3.2687,                 2.0573,                 1.9409,             0.00012464,             0.00012464,             0.00012464
                    463,                 2.4725,                 1.6384,                 1.7723,                0.74216,                0.58284,                 0.6624,                0.37521,                 3.2687,                 2.0573,                 1.9409,             0.00012181,             0.00012181,             0.00012181
                    464,                 2.3256,                  1.531,                 1.7478,                0.73404,                0.58215,                0.66016,                0.37674,                 3.2554,                 2.0428,                 1.9407,             0.00011898,             0.00011898,             0.00011898
                    465,                 2.5821,                 1.6657,                 1.7808,                0.73404,                0.58215,                0.66016,                0.37674,                 3.2554,                 2.0428,                 1.9407,             0.00011615,             0.00011615,             0.00011615
                    466,                  2.198,                 1.4506,                 1.7291,                0.73404,                0.58215,                0.66016,                0.37674,                 3.2554,                 2.0428,                 1.9407,             0.00011332,             0.00011332,             0.00011332
                    467,                 2.2166,                 1.5114,                 1.7364,                0.73404,                0.58215,                0.66016,                0.37674,                 3.2554,                 2.0428,                 1.9407,             0.00011049,             0.00011049,             0.00011049
                    468,                  2.493,                 1.5631,                 1.7371,                0.75528,                0.58167,                0.66161,                0.37917,                  3.233,                 2.0315,                 1.9371,             0.00010766,             0.00010766,             0.00010766
                    469,                 2.3027,                 1.5097,                 1.7521,                0.75528,                0.58167,                0.66161,                0.37917,                  3.233,                 2.0315,                 1.9371,             0.00010483,             0.00010483,             0.00010483
                    470,                 2.2513,                 1.4827,                 1.7415,                0.75528,                0.58167,                0.66161,                0.37917,                  3.233,                 2.0315,                 1.9371,               0.000102,               0.000102,               0.000102
                    471,                 2.3817,                 1.5005,                 1.7493,                0.75528,                0.58167,                0.66161,                0.37917,                  3.233,                 2.0315,                 1.9371,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    472,                 2.4721,                 1.5809,                 1.7426,                0.75492,                0.58708,                0.66261,                0.39598,                  3.239,                 2.0268,                 1.9365,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    473,                 2.2353,                 1.4493,                 1.7362,                0.75492,                0.58708,                0.66261,                0.39598,                  3.239,                 2.0268,                 1.9365,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    474,                 2.7033,                 1.6656,                 1.7467,                0.75492,                0.58708,                0.66261,                0.39598,                  3.239,                 2.0268,                 1.9365,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    475,                 2.4345,                 1.5599,                 1.7695,                0.75492,                0.58708,                0.66261,                0.39598,                  3.239,                 2.0268,                 1.9365,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    476,                 2.3583,                 1.5689,                 1.7385,                0.75499,                0.60041,                0.66687,                0.39356,                 3.2661,                 2.0351,                 1.9389,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    477,                 2.1707,                 1.4417,                 1.7203,                0.75499,                0.60041,                0.66687,                0.39356,                 3.2661,                 2.0351,                 1.9389,             8.2196e-05,             8.2196e-05,             8.2196e-05
                    478,                 2.2016,                 1.5257,                 1.7289,                0.75499,                0.60041,                0.66687,                0.39356,                 3.2661,                 2.0351,                 1.9389,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    479,                 2.2152,                 1.4354,                 1.6984,                0.75499,                0.60041,                0.66687,                0.39356,                 3.2661,                 2.0351,                 1.9389,             7.6537e-05,             7.6537e-05,             7.6537e-05
                    480,                 2.5619,                 1.5733,                 1.7728,                0.75737,                0.60678,                0.66547,                0.39324,                 3.2701,                 2.0402,                 1.9389,             7.3708e-05,             7.3708e-05,             7.3708e-05
                    481,                 2.2142,                 1.4098,                 1.7434,                0.75737,                0.60678,                0.66547,                0.39324,                 3.2701,                 2.0402,                 1.9389,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    482,                 2.2833,                  1.455,                 1.7689,                0.75737,                0.60678,                0.66547,                0.39324,                 3.2701,                 2.0402,                 1.9389,             6.8049e-05,             6.8049e-05,             6.8049e-05
                    483,                 2.4418,                 1.5559,                 1.7249,                0.75737,                0.60678,                0.66547,                0.39324,                 3.2701,                 2.0402,                 1.9389,              6.522e-05,              6.522e-05,              6.522e-05
                    484,                 2.0431,                 1.4588,                 1.7381,                0.76272,                0.60097,                0.66328,                0.39448,                 3.2589,                 2.0504,                 1.9398,              6.239e-05,              6.239e-05,              6.239e-05
                    485,                 2.3331,                 1.4837,                 1.7521,                0.76272,                0.60097,                0.66328,                0.39448,                 3.2589,                 2.0504,                 1.9398,             5.9561e-05,             5.9561e-05,             5.9561e-05
                    486,                 2.3741,                 1.5072,                 1.7407,                0.76272,                0.60097,                0.66328,                0.39448,                 3.2589,                 2.0504,                 1.9398,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    487,                 2.3068,                 1.5012,                 1.7071,                0.76272,                0.60097,                0.66328,                0.39448,                 3.2589,                 2.0504,                 1.9398,             5.3902e-05,             5.3902e-05,             5.3902e-05
                    488,                 2.3509,                 1.4889,                 1.7667,                0.76423,                0.59736,                0.65983,                0.39561,                 3.2473,                 2.0601,                 1.9377,             5.1072e-05,             5.1072e-05,             5.1072e-05
                    489,                 2.5436,                 1.6079,                  1.722,                0.76423,                0.59736,                0.65983,                0.39561,                 3.2473,                 2.0601,                 1.9377,             4.8243e-05,             4.8243e-05,             4.8243e-05
                    490,                 2.2301,                 1.4973,                 1.7714,                0.76423,                0.59736,                0.65983,                0.39561,                 3.2473,                 2.0601,                 1.9377,             4.5414e-05,             4.5414e-05,             4.5414e-05
                    491,                 2.7256,                 2.4261,                 1.7776,                0.76423,                0.59736,                0.65983,                0.39561,                 3.2473,                 2.0601,                 1.9377,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    492,                 2.2725,                 2.0212,                 1.7899,                0.76067,                0.59742,                0.65742,                 0.3817,                 3.2586,                 2.0589,                 1.9394,             3.9755e-05,             3.9755e-05,             3.9755e-05
                    493,                 2.3469,                 1.8158,                 1.7834,                0.76067,                0.59742,                0.65742,                 0.3817,                 3.2586,                 2.0589,                 1.9394,             3.6925e-05,             3.6925e-05,             3.6925e-05
                    494,                 2.4477,                 1.9885,                 1.7439,                0.76067,                0.59742,                0.65742,                 0.3817,                 3.2586,                 2.0589,                 1.9394,             3.4096e-05,             3.4096e-05,             3.4096e-05
                    495,                 2.3624,                 2.0547,                 1.8035,                0.76067,                0.59742,                0.65742,                 0.3817,                 3.2586,                 2.0589,                 1.9394,             3.1267e-05,             3.1267e-05,             3.1267e-05
                    496,                 2.3487,                 1.9754,                 1.7486,                0.76706,                0.60414,                0.65959,                 0.3813,                 3.2671,                 2.0764,                 1.9437,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    497,                 2.2019,                 1.7665,                 1.7128,                0.76706,                0.60414,                0.65959,                 0.3813,                 3.2671,                 2.0764,                 1.9437,             2.5608e-05,             2.5608e-05,             2.5608e-05
                    498,                 2.3009,                 1.9372,                 1.7891,                0.76706,                0.60414,                0.65959,                 0.3813,                 3.2671,                 2.0764,                 1.9437,             2.2778e-05,             2.2778e-05,             2.2778e-05
                    499,                 2.7346,                 2.3095,                  1.752,                0.76706,                0.60414,                0.65959,                 0.3813,                 3.2671,                 2.0764,                 1.9437,             1.9949e-05,             1.9949e-05,             1.9949e-05
                    500,                 2.4258,                 2.1301,                 1.7798,                0.77236,                0.60424,                0.65915,                0.38027,                 3.2776,                 2.0987,                 1.9472,             1.7119e-05,             1.7119e-05,             1.7119e-05
