                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    307,                 2.9143,                 1.7971,                 1.8903,                0.78321,                0.47541,                0.47796,                0.23823,                 3.3322,                 2.1327,                 1.9216,              0.0009961,              0.0009961,              0.0009961
                    308,                 3.0721,                 1.8951,                 1.8702,                0.78602,                0.43938,                0.45714,                0.22146,                 3.4404,                 2.2377,                 1.9431,             0.00099468,             0.00099468,             0.00099468
                    309,                 2.8905,                  1.756,                 1.8576,                0.78602,                0.43938,                0.45714,                0.22146,                 3.4404,                 2.2377,                 1.9431,             0.00099327,             0.00099327,             0.00099327
                    310,                 2.6131,                 1.6749,                 1.7842,                0.78602,                0.43938,                0.45714,                0.22146,                 3.4404,                 2.2377,                 1.9431,             0.00099185,             0.00099185,             0.00099185
                    311,                 3.0197,                 1.8997,                   1.86,                0.78602,                0.43938,                0.45714,                0.22146,                 3.4404,                 2.2377,                 1.9431,             0.00099044,             0.00099044,             0.00099044
                    312,                 3.0011,                 1.8741,                 1.8668,                0.79296,                0.48023,                0.47961,                0.24551,                 3.2299,                 2.1492,                 1.9304,             0.00098903,             0.00098903,             0.00098903
                    313,                 2.8374,                 1.7509,                 1.8499,                0.79296,                0.48023,                0.47961,                0.24551,                 3.2299,                 2.1492,                 1.9304,             0.00098761,             0.00098761,             0.00098761
                    314,                 2.8095,                 1.6821,                 1.8157,                0.79296,                0.48023,                0.47961,                0.24551,                 3.2299,                 2.1492,                 1.9304,              0.0009862,              0.0009862,              0.0009862
                    315,                  3.097,                 1.9235,                 1.8678,                0.79296,                0.48023,                0.47961,                0.24551,                 3.2299,                 2.1492,                 1.9304,             0.00098478,             0.00098478,             0.00098478
                    316,                 3.2424,                 2.0374,                 1.9352,                0.81383,                0.46753,                0.49534,                0.25658,                 3.1869,                 2.1001,                 1.9245,             0.00098337,             0.00098337,             0.00098337
                    317,                 2.9376,                  1.897,                 1.9348,                0.81383,                0.46753,                0.49534,                0.25658,                 3.1869,                 2.1001,                 1.9245,             0.00098195,             0.00098195,             0.00098195
                    318,                 3.0315,                 1.7838,                 1.8415,                0.81383,                0.46753,                0.49534,                0.25658,                 3.1869,                 2.1001,                 1.9245,             0.00098054,             0.00098054,             0.00098054
                    319,                  2.817,                 1.7823,                  1.833,                0.81383,                0.46753,                0.49534,                0.25658,                 3.1869,                 2.1001,                 1.9245,             0.00097912,             0.00097912,             0.00097912
                    320,                 2.8613,                 1.7921,                 1.8548,                0.81582,                0.45422,                0.49528,                0.25044,                 3.3369,                  2.154,                 1.9351,             0.00097771,             0.00097771,             0.00097771
                    321,                 2.9094,                 1.8035,                 1.8325,                0.81582,                0.45422,                0.49528,                0.25044,                 3.3369,                  2.154,                 1.9351,             0.00097629,             0.00097629,             0.00097629
                    322,                 3.0194,                 1.7811,                 1.8523,                0.81582,                0.45422,                0.49528,                0.25044,                 3.3369,                  2.154,                 1.9351,             0.00097488,             0.00097488,             0.00097488
                    323,                 2.9434,                 1.7295,                 1.8371,                0.81582,                0.45422,                0.49528,                0.25044,                 3.3369,                  2.154,                 1.9351,             0.00097346,             0.00097346,             0.00097346
                    324,                 3.1048,                 1.9729,                 1.9208,                0.78776,                0.47023,                0.48551,                0.24624,                  3.308,                 2.1877,                 1.9386,             0.00097205,             0.00097205,             0.00097205
                    325,                 3.0557,                 1.8272,                 1.8922,                0.78776,                0.47023,                0.48551,                0.24624,                  3.308,                 2.1877,                 1.9386,             0.00097063,             0.00097063,             0.00097063
                    326,                 2.6663,                  1.652,                 1.7991,                0.78776,                0.47023,                0.48551,                0.24624,                  3.308,                 2.1877,                 1.9386,             0.00096922,             0.00096922,             0.00096922
                    327,                 2.8069,                 1.6855,                 1.7946,                0.78776,                0.47023,                0.48551,                0.24624,                  3.308,                 2.1877,                 1.9386,              0.0009678,              0.0009678,              0.0009678
                    328,                 2.9346,                 1.8441,                 1.8761,                0.79894,                 0.4731,                0.49475,                0.25791,                 3.1323,                 2.1352,                 1.9189,             0.00096639,             0.00096639,             0.00096639
                    329,                 2.6712,                 1.6158,                 1.7871,                0.79894,                 0.4731,                0.49475,                0.25791,                 3.1323,                 2.1352,                 1.9189,             0.00096498,             0.00096498,             0.00096498
                    330,                 2.7759,                 1.6985,                 1.8216,                0.79894,                 0.4731,                0.49475,                0.25791,                 3.1323,                 2.1352,                 1.9189,             0.00096356,             0.00096356,             0.00096356
                    331,                 2.8824,                 1.7917,                 1.8659,                0.79894,                 0.4731,                0.49475,                0.25791,                 3.1323,                 2.1352,                 1.9189,             0.00096215,             0.00096215,             0.00096215
                    332,                 2.6722,                 1.6706,                 1.8178,                 0.7905,                0.46897,                0.48418,                0.25484,                 3.1794,                  2.117,                 1.9374,             0.00096073,             0.00096073,             0.00096073
                    333,                 3.0509,                 1.9195,                 1.9102,                 0.7905,                0.46897,                0.48418,                0.25484,                 3.1794,                  2.117,                 1.9374,             0.00095932,             0.00095932,             0.00095932
                    334,                 2.9391,                 1.7534,                  1.816,                 0.7905,                0.46897,                0.48418,                0.25484,                 3.1794,                  2.117,                 1.9374,              0.0009579,              0.0009579,              0.0009579
                    335,                 2.7898,                 1.6753,                   1.84,                 0.7905,                0.46897,                0.48418,                0.25484,                 3.1794,                  2.117,                 1.9374,             0.00095649,             0.00095649,             0.00095649
                    336,                 2.7365,                 1.7109,                 1.8303,                0.82028,                0.45292,                0.48905,                0.24957,                 3.2537,                 2.1048,                 1.9268,             0.00095507,             0.00095507,             0.00095507
                    337,                 2.9922,                 1.7912,                  1.851,                0.82028,                0.45292,                0.48905,                0.24957,                 3.2537,                 2.1048,                 1.9268,             0.00095366,             0.00095366,             0.00095366
                    338,                 2.8169,                 1.6992,                 1.8088,                0.82028,                0.45292,                0.48905,                0.24957,                 3.2537,                 2.1048,                 1.9268,             0.00095224,             0.00095224,             0.00095224
                    339,                 2.8908,                  1.756,                 1.8389,                0.82028,                0.45292,                0.48905,                0.24957,                 3.2537,                 2.1048,                 1.9268,             0.00095083,             0.00095083,             0.00095083
                    340,                 2.8254,                 1.8037,                 1.9042,                0.77251,                0.46388,                0.46271,                0.22065,                 3.4425,                 2.2058,                 1.9621,             0.00094941,             0.00094941,             0.00094941
                    341,                 2.8705,                 1.7421,                 1.8547,                0.77251,                0.46388,                0.46271,                0.22065,                 3.4425,                 2.2058,                 1.9621,               0.000948,               0.000948,               0.000948
                    342,                 3.1129,                 1.9991,                 1.9096,                0.77251,                0.46388,                0.46271,                0.22065,                 3.4425,                 2.2058,                 1.9621,             0.00094658,             0.00094658,             0.00094658
                    343,                 2.9549,                  1.829,                 1.8597,                0.77251,                0.46388,                0.46271,                0.22065,                 3.4425,                 2.2058,                 1.9621,             0.00094517,             0.00094517,             0.00094517
                    344,                 2.9723,                 1.8712,                 1.8835,                0.81267,                0.44119,                 0.4772,                  0.229,                 3.3475,                 2.1644,                 1.9665,             0.00094375,             0.00094375,             0.00094375
                    345,                 2.6606,                 1.7704,                 1.8248,                0.81267,                0.44119,                 0.4772,                  0.229,                 3.3475,                 2.1644,                 1.9665,             0.00094234,             0.00094234,             0.00094234
                    346,                  2.961,                 1.8109,                 1.8595,                0.81267,                0.44119,                 0.4772,                  0.229,                 3.3475,                 2.1644,                 1.9665,             0.00094093,             0.00094093,             0.00094093
                    347,                 3.0192,                 1.8097,                  1.878,                0.81267,                0.44119,                 0.4772,                  0.229,                 3.3475,                 2.1644,                 1.9665,             0.00093951,             0.00093951,             0.00093951
                    348,                 3.0376,                 1.8328,                 1.8756,                0.48329,                0.48149,                0.50546,                0.24971,                 3.3057,                 2.0867,                  1.978,              0.0009381,              0.0009381,              0.0009381
                    349,                 2.7097,                 1.6772,                 1.8451,                0.48329,                0.48149,                0.50546,                0.24971,                 3.3057,                 2.0867,                  1.978,             0.00093668,             0.00093668,             0.00093668
                    350,                 3.1957,                 1.9402,                 1.8756,                0.48329,                0.48149,                0.50546,                0.24971,                 3.3057,                 2.0867,                  1.978,             0.00093527,             0.00093527,             0.00093527
                    351,                 2.9156,                 1.7862,                 1.8538,                0.48329,                0.48149,                0.50546,                0.24971,                 3.3057,                 2.0867,                  1.978,             0.00093385,             0.00093385,             0.00093385
                    352,                 2.9598,                 1.7323,                 1.8491,                0.50927,                0.47443,                0.51834,                0.25506,                 3.3251,                 2.0294,                 1.9661,             0.00093244,             0.00093244,             0.00093244
                    353,                 2.7719,                  1.687,                 1.8407,                0.50927,                0.47443,                0.51834,                0.25506,                 3.3251,                 2.0294,                 1.9661,             0.00093102,             0.00093102,             0.00093102
                    354,                 2.9741,                 1.8513,                 1.8259,                0.50927,                0.47443,                0.51834,                0.25506,                 3.3251,                 2.0294,                 1.9661,             0.00092961,             0.00092961,             0.00092961
                    355,                 3.0079,                 1.7838,                 1.8394,                0.50927,                0.47443,                0.51834,                0.25506,                 3.3251,                 2.0294,                 1.9661,             0.00092819,             0.00092819,             0.00092819
                    356,                 2.9108,                 1.6827,                 1.8031,                0.47351,                 0.4792,                0.49754,                0.25554,                  3.326,                 2.0219,                 1.9495,             0.00092678,             0.00092678,             0.00092678
                    357,                 3.2345,                 1.8686,                 1.8999,                0.47351,                 0.4792,                0.49754,                0.25554,                  3.326,                 2.0219,                 1.9495,             0.00092536,             0.00092536,             0.00092536
                    358,                  2.882,                 1.7573,                 1.8656,                0.47351,                 0.4792,                0.49754,                0.25554,                  3.326,                 2.0219,                 1.9495,             0.00092395,             0.00092395,             0.00092395
                    359,                 2.9661,                 1.7826,                  1.861,                0.47351,                 0.4792,                0.49754,                0.25554,                  3.326,                 2.0219,                 1.9495,             0.00092253,             0.00092253,             0.00092253
                    360,                  2.904,                 1.8396,                 1.8938,                0.45785,                0.48273,                0.49786,                0.26095,                 3.2288,                 2.0228,                 1.9367,             0.00092112,             0.00092112,             0.00092112
                    361,                 2.8422,                 1.7683,                 1.8489,                0.45785,                0.48273,                0.49786,                0.26095,                 3.2288,                 2.0228,                 1.9367,              0.0009197,              0.0009197,              0.0009197
                    362,                 2.8562,                  1.731,                 1.8087,                0.45785,                0.48273,                0.49786,                0.26095,                 3.2288,                 2.0228,                 1.9367,             0.00091829,             0.00091829,             0.00091829
                    363,                 2.8931,                 1.7337,                 1.8252,                0.45785,                0.48273,                0.49786,                0.26095,                 3.2288,                 2.0228,                 1.9367,             0.00091687,             0.00091687,             0.00091687
                    364,                 2.9979,                 1.7629,                 1.8414,                0.50147,                0.47516,                0.51731,                0.26338,                 3.1986,                 2.0461,                 1.9448,             0.00091546,             0.00091546,             0.00091546
                    365,                 2.8686,                 1.7227,                 1.8319,                0.50147,                0.47516,                0.51731,                0.26338,                 3.1986,                 2.0461,                 1.9448,             0.00091405,             0.00091405,             0.00091405
                    366,                 2.9124,                 1.8411,                 1.8553,                0.50147,                0.47516,                0.51731,                0.26338,                 3.1986,                 2.0461,                 1.9448,             0.00091263,             0.00091263,             0.00091263
                    367,                 2.9842,                 1.7035,                 1.8289,                0.50147,                0.47516,                0.51731,                0.26338,                 3.1986,                 2.0461,                 1.9448,             0.00091122,             0.00091122,             0.00091122
                    368,                 3.1757,                 1.8562,                  1.894,                0.50821,                0.46242,                0.50643,                 0.2483,                 3.3907,                  2.105,                 1.9918,              0.0009098,              0.0009098,              0.0009098
                    369,                 2.9192,                 1.7313,                 1.8457,                0.50821,                0.46242,                0.50643,                 0.2483,                 3.3907,                  2.105,                 1.9918,             0.00090839,             0.00090839,             0.00090839
                    370,                 3.0286,                 1.8717,                 1.8451,                0.50821,                0.46242,                0.50643,                 0.2483,                 3.3907,                  2.105,                 1.9918,             0.00090697,             0.00090697,             0.00090697
                    371,                 2.9204,                 1.7187,                 1.8106,                0.50821,                0.46242,                0.50643,                 0.2483,                 3.3907,                  2.105,                 1.9918,             0.00090556,             0.00090556,             0.00090556
                    372,                  3.219,                  1.998,                 1.9354,                 0.5134,                0.44265,                0.50824,                0.24607,                 3.3889,                 2.1299,                 1.9956,             0.00090414,             0.00090414,             0.00090414
                    373,                 2.8176,                 1.8345,                 1.8527,                 0.5134,                0.44265,                0.50824,                0.24607,                 3.3889,                 2.1299,                 1.9956,             0.00090273,             0.00090273,             0.00090273
                    374,                 2.7397,                 1.6551,                 1.8202,                 0.5134,                0.44265,                0.50824,                0.24607,                 3.3889,                 2.1299,                 1.9956,             0.00090131,             0.00090131,             0.00090131
                    375,                 3.0163,                 1.7681,                 1.8336,                 0.5134,                0.44265,                0.50824,                0.24607,                 3.3889,                 2.1299,                 1.9956,              0.0008999,              0.0008999,              0.0008999
                    376,                 2.9455,                 1.7282,                 1.8646,                0.48433,                0.46637,                0.50531,                0.25193,                 3.2782,                 2.0991,                 1.9758,             0.00089848,             0.00089848,             0.00089848
                    377,                 2.6812,                 1.6281,                 1.7811,                0.48433,                0.46637,                0.50531,                0.25193,                 3.2782,                 2.0991,                 1.9758,             0.00089707,             0.00089707,             0.00089707
                    378,                 2.8687,                 1.6788,                 1.8111,                0.48433,                0.46637,                0.50531,                0.25193,                 3.2782,                 2.0991,                 1.9758,             0.00089565,             0.00089565,             0.00089565
                    379,                 2.5882,                 1.6523,                 1.7986,                0.48433,                0.46637,                0.50531,                0.25193,                 3.2782,                 2.0991,                 1.9758,             0.00089424,             0.00089424,             0.00089424
                    380,                 2.7712,                 1.6574,                 1.8054,                0.51991,                0.45751,                0.50764,                0.26239,                 3.1741,                 2.0381,                 1.9544,             0.00089282,             0.00089282,             0.00089282
                    381,                 2.6784,                 1.6383,                 1.8245,                0.51991,                0.45751,                0.50764,                0.26239,                 3.1741,                 2.0381,                 1.9544,             0.00089141,             0.00089141,             0.00089141
                    382,                  2.698,                 1.7108,                  1.804,                0.51991,                0.45751,                0.50764,                0.26239,                 3.1741,                 2.0381,                 1.9544,                0.00089,                0.00089,                0.00089
                    383,                 3.0713,                 1.8201,                 1.8851,                0.51991,                0.45751,                0.50764,                0.26239,                 3.1741,                 2.0381,                 1.9544,             0.00088858,             0.00088858,             0.00088858
                    384,                 2.7597,                 1.6437,                  1.824,                0.51434,                0.46617,                0.51112,                0.26282,                 3.2974,                 2.0473,                 1.9661,             0.00088717,             0.00088717,             0.00088717
                    385,                 2.8517,                 1.6252,                 1.8114,                0.51434,                0.46617,                0.51112,                0.26282,                 3.2974,                 2.0473,                 1.9661,             0.00088575,             0.00088575,             0.00088575
                    386,                 3.1251,                 1.8646,                 1.9046,                0.51434,                0.46617,                0.51112,                0.26282,                 3.2974,                 2.0473,                 1.9661,             0.00088434,             0.00088434,             0.00088434
                    387,                 2.7174,                 1.5935,                 1.7999,                0.51434,                0.46617,                0.51112,                0.26282,                 3.2974,                 2.0473,                 1.9661,             0.00088292,             0.00088292,             0.00088292
                    388,                 2.6598,                 1.6147,                 1.8288,                 0.5084,                0.46111,                0.50636,                0.25408,                 3.3906,                 2.0208,                 1.9573,             0.00088151,             0.00088151,             0.00088151
                    389,                 2.9296,                 1.8024,                 1.8863,                 0.5084,                0.46111,                0.50636,                0.25408,                 3.3906,                 2.0208,                 1.9573,             0.00088009,             0.00088009,             0.00088009
                    390,                 2.7259,                 1.5974,                 1.7975,                 0.5084,                0.46111,                0.50636,                0.25408,                 3.3906,                 2.0208,                 1.9573,             0.00087868,             0.00087868,             0.00087868
                    391,                 2.7202,                 1.6473,                 1.8352,                 0.5084,                0.46111,                0.50636,                0.25408,                 3.3906,                 2.0208,                 1.9573,             0.00087726,             0.00087726,             0.00087726
                    392,                 2.9936,                  1.729,                 1.8485,                0.60518,                0.76969,                0.76225,                0.28197,                 3.2909,                 1.9994,                 1.9363,             0.00087585,             0.00087585,             0.00087585
                    393,                 3.0539,                 1.7964,                 1.8303,                0.60518,                0.76969,                0.76225,                0.28197,                 3.2909,                 1.9994,                 1.9363,             0.00087443,             0.00087443,             0.00087443
                    394,                 3.0158,                 1.8155,                 1.8534,                0.60518,                0.76969,                0.76225,                0.28197,                 3.2909,                 1.9994,                 1.9363,             0.00087302,             0.00087302,             0.00087302
                    395,                 2.9005,                 1.7161,                 1.8397,                0.60518,                0.76969,                0.76225,                0.28197,                 3.2909,                 1.9994,                 1.9363,              0.0008716,              0.0008716,              0.0008716
                    396,                 2.7118,                 1.6559,                  1.818,                0.79434,                0.47621,                0.49673,                0.25046,                 3.2765,                 2.0481,                 1.9326,             0.00087019,             0.00087019,             0.00087019
                    397,                  2.857,                 1.7071,                 1.8278,                0.79434,                0.47621,                0.49673,                0.25046,                 3.2765,                 2.0481,                 1.9326,             0.00086877,             0.00086877,             0.00086877
                    398,                 2.8893,                 1.6875,                 1.9041,                0.79434,                0.47621,                0.49673,                0.25046,                 3.2765,                 2.0481,                 1.9326,             0.00086736,             0.00086736,             0.00086736
                    399,                 2.6559,                 1.6905,                 1.8387,                0.79434,                0.47621,                0.49673,                0.25046,                 3.2765,                 2.0481,                 1.9326,             0.00086595,             0.00086595,             0.00086595
                    400,                 2.8482,                 1.7526,                 1.8532,                0.47119,                0.73787,                0.67557,                0.27187,                 3.2355,                 2.0426,                 1.9322,             0.00086453,             0.00086453,             0.00086453
                    401,                 2.9773,                 1.7266,                  1.885,                0.47119,                0.73787,                0.67557,                0.27187,                 3.2355,                 2.0426,                 1.9322,             0.00086312,             0.00086312,             0.00086312
                    402,                 2.7032,                 1.7523,                 1.8568,                0.47119,                0.73787,                0.67557,                0.27187,                 3.2355,                 2.0426,                 1.9322,              0.0008617,              0.0008617,              0.0008617
                    403,                 2.8708,                 1.7663,                 1.9042,                0.47119,                0.73787,                0.67557,                0.27187,                 3.2355,                 2.0426,                 1.9322,             0.00086029,             0.00086029,             0.00086029
                    404,                 2.7284,                 1.7028,                 1.8556,                0.44298,                0.74219,                0.69172,                 0.2872,                 3.3328,                 2.0816,                 1.9605,             0.00085887,             0.00085887,             0.00085887
                    405,                 2.6621,                 1.6771,                 1.7974,                0.44298,                0.74219,                0.69172,                 0.2872,                 3.3328,                 2.0816,                 1.9605,             0.00085746,             0.00085746,             0.00085746
                    406,                 2.7536,                 1.5995,                 1.7843,                0.44298,                0.74219,                0.69172,                 0.2872,                 3.3328,                 2.0816,                 1.9605,             0.00085604,             0.00085604,             0.00085604
                    407,                 2.6473,                 1.6238,                 1.8336,                0.44298,                0.74219,                0.69172,                 0.2872,                 3.3328,                 2.0816,                 1.9605,             0.00085463,             0.00085463,             0.00085463
                    408,                 3.0427,                 1.7541,                 1.8191,                  0.421,                0.73458,                0.68689,                0.29754,                 3.4838,                 2.1071,                 1.9774,             0.00085321,             0.00085321,             0.00085321
                    409,                 2.9049,                 1.7707,                 1.8611,                  0.421,                0.73458,                0.68689,                0.29754,                 3.4838,                 2.1071,                 1.9774,              0.0008518,              0.0008518,              0.0008518
                    410,                 2.8733,                 1.7038,                 1.8674,                  0.421,                0.73458,                0.68689,                0.29754,                 3.4838,                 2.1071,                 1.9774,             0.00085038,             0.00085038,             0.00085038
                    411,                 3.0545,                  1.826,                 1.8868,                  0.421,                0.73458,                0.68689,                0.29754,                 3.4838,                 2.1071,                 1.9774,             0.00084897,             0.00084897,             0.00084897
                    412,                 3.0907,                 1.7866,                 1.8712,                 0.4193,                0.73989,                0.68351,                0.31431,                 3.4443,                 2.1039,                 1.9702,             0.00084755,             0.00084755,             0.00084755
                    413,                 2.9391,                  1.694,                 1.8216,                 0.4193,                0.73989,                0.68351,                0.31431,                 3.4443,                 2.1039,                 1.9702,             0.00084614,             0.00084614,             0.00084614
                    414,                  2.662,                  1.585,                 1.7902,                 0.4193,                0.73989,                0.68351,                0.31431,                 3.4443,                 2.1039,                 1.9702,             0.00084472,             0.00084472,             0.00084472
                    415,                 2.6799,                 1.6081,                  1.763,                 0.4193,                0.73989,                0.68351,                0.31431,                 3.4443,                 2.1039,                 1.9702,             0.00084331,             0.00084331,             0.00084331
                    416,                 2.8866,                 1.6434,                 1.8294,                0.45342,                0.73415,                0.65598,                0.30679,                 3.3471,                 2.1155,                 1.9529,              0.0008419,              0.0008419,              0.0008419
                    417,                  2.855,                 1.6335,                 1.8186,                0.45342,                0.73415,                0.65598,                0.30679,                 3.3471,                 2.1155,                 1.9529,             0.00084048,             0.00084048,             0.00084048
                    418,                 2.8751,                 1.6839,                 1.8228,                0.45342,                0.73415,                0.65598,                0.30679,                 3.3471,                 2.1155,                 1.9529,             0.00083907,             0.00083907,             0.00083907
                    419,                 2.9997,                 1.7703,                 1.8577,                0.45342,                0.73415,                0.65598,                0.30679,                 3.3471,                 2.1155,                 1.9529,             0.00083765,             0.00083765,             0.00083765
                    420,                 2.8213,                 1.6788,                  1.805,                0.45774,                 0.7237,                0.64378,                0.30517,                 3.2974,                 2.1132,                 1.9511,             0.00083624,             0.00083624,             0.00083624
                    421,                 2.9804,                 1.7525,                 1.8839,                0.45774,                 0.7237,                0.64378,                0.30517,                 3.2974,                 2.1132,                 1.9511,             0.00083482,             0.00083482,             0.00083482
                    422,                 2.7198,                 1.6463,                 1.8007,                0.45774,                 0.7237,                0.64378,                0.30517,                 3.2974,                 2.1132,                 1.9511,             0.00083341,             0.00083341,             0.00083341
                    423,                 2.9213,                 1.7508,                 1.8425,                0.45774,                 0.7237,                0.64378,                0.30517,                 3.2974,                 2.1132,                 1.9511,             0.00083199,             0.00083199,             0.00083199
                    424,                 2.7666,                 1.6034,                 1.8184,                0.46093,                0.72939,                 0.6528,                0.31188,                 3.2432,                 2.0788,                 1.9479,             0.00083058,             0.00083058,             0.00083058
                    425,                 2.7555,                  1.619,                 1.7926,                0.46093,                0.72939,                 0.6528,                0.31188,                 3.2432,                 2.0788,                 1.9479,             0.00082916,             0.00082916,             0.00082916
                    426,                 2.7577,                 1.6276,                 1.7816,                0.46093,                0.72939,                 0.6528,                0.31188,                 3.2432,                 2.0788,                 1.9479,             0.00082775,             0.00082775,             0.00082775
                    427,                 2.5664,                 1.6058,                 1.8056,                0.46093,                0.72939,                 0.6528,                0.31188,                 3.2432,                 2.0788,                 1.9479,             0.00082633,             0.00082633,             0.00082633
                    428,                 2.8439,                 1.6764,                 1.7894,                0.82246,                0.45468,                0.49358,                0.24198,                 3.3852,                 2.0796,                   1.96,             0.00082492,             0.00082492,             0.00082492
                    429,                  2.953,                 1.8462,                 1.8833,                0.82246,                0.45468,                0.49358,                0.24198,                 3.3852,                 2.0796,                   1.96,              0.0008235,              0.0008235,              0.0008235
                    430,                 3.0426,                 1.8911,                 1.8751,                0.82246,                0.45468,                0.49358,                0.24198,                 3.3852,                 2.0796,                   1.96,             0.00082209,             0.00082209,             0.00082209
                    431,                 2.6868,                 1.6219,                  1.806,                0.82246,                0.45468,                0.49358,                0.24198,                 3.3852,                 2.0796,                   1.96,             0.00082067,             0.00082067,             0.00082067
                    432,                 2.5101,                 1.5234,                 1.7691,                0.80843,                0.48808,                0.51007,                0.24833,                 3.3698,                 2.0737,                 1.9506,             0.00081926,             0.00081926,             0.00081926
                    433,                 2.7924,                 1.6824,                 1.8159,                0.80843,                0.48808,                0.51007,                0.24833,                 3.3698,                 2.0737,                 1.9506,             0.00081785,             0.00081785,             0.00081785
                    434,                 2.5474,                  1.539,                 1.7909,                0.80843,                0.48808,                0.51007,                0.24833,                 3.3698,                 2.0737,                 1.9506,             0.00081643,             0.00081643,             0.00081643
                    435,                 2.7607,                 1.6551,                 1.8312,                0.80843,                0.48808,                0.51007,                0.24833,                 3.3698,                 2.0737,                 1.9506,             0.00081502,             0.00081502,             0.00081502
                    436,                  2.813,                 1.6859,                 1.8347,                0.86088,                0.45844,                 0.5182,                0.26983,                 3.1583,                 1.9979,                 1.9191,              0.0008136,              0.0008136,              0.0008136
                    437,                 2.8165,                 1.6654,                 1.8081,                0.86088,                0.45844,                 0.5182,                0.26983,                 3.1583,                 1.9979,                 1.9191,             0.00081219,             0.00081219,             0.00081219
                    438,                 2.5363,                 1.5611,                 1.7815,                0.86088,                0.45844,                 0.5182,                0.26983,                 3.1583,                 1.9979,                 1.9191,             0.00081077,             0.00081077,             0.00081077
                    439,                 2.6328,                 1.5721,                 1.7932,                0.86088,                0.45844,                 0.5182,                0.26983,                 3.1583,                 1.9979,                 1.9191,             0.00080936,             0.00080936,             0.00080936
                    440,                  2.786,                 1.6731,                 1.7936,                0.84529,                0.47858,                0.52173,                0.26954,                 3.1731,                 1.9504,                 1.9196,             0.00080794,             0.00080794,             0.00080794
